CT Image,MR Image
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2155.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2155.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2156.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2156.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2157.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2157.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2161.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2161.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2162.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2162.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2163.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2163.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2164.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2164.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2165.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2165.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2166.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2166.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2167.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2167.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2171.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2171.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2172.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2172.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2173.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2173.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2174.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2174.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2175.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2175.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2176.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2176.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2177.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2177.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2181.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2181.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2182.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2182.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2183.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2183.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2184.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2184.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2185.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2185.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2186.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2186.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2187.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2187.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2191.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2191.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2192.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2192.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2193.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2193.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2194.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2194.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2195.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2195.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2196.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2196.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2197.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2197.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2201.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2201.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2202.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2202.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2203.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2203.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2204.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2204.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2205.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2205.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2206.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2206.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2207.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2207.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2211.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2211.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2212.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2212.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2213.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2213.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2214.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2214.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2215.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2215.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2216.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2216.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2217.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2217.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2221.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2221.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2222.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2222.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2223.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2223.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2224.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2224.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2225.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2225.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2226.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2226.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2227.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2227.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2231.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2231.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2232.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2232.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2233.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2233.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2234.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2234.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2235.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2235.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2236.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2236.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2237.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2237.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2241.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2241.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2242.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2242.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2243.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2243.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2244.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2244.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2245.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2245.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2246.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2246.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2247.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2247.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2251.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2251.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2252.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2252.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2253.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2253.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2254.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2254.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2255.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2255.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2256.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2256.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2257.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2257.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2261.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2261.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2262.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2262.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2263.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2263.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2264.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2264.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2265.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2265.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2266.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2266.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2267.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2267.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2271.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2271.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2272.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2272.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2273.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2273.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2274.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2274.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2275.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2275.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2276.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2276.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2277.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2277.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2281.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2281.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2282.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2282.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2283.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2283.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2284.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2284.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2285.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2285.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2286.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2286.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2287.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2287.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2291.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2291.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2292.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2292.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2293.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2293.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2294.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2294.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2295.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2295.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2296.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2296.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2297.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2297.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2301.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2301.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2302.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2302.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2303.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2303.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2304.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2304.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2305.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2305.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2306.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2306.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2307.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2307.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2311.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2311.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2312.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2312.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2313.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2313.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2314.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2314.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2315.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2315.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2316.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2316.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2317.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2317.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2321.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2321.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2322.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2322.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2323.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2323.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2324.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2324.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2325.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2325.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2326.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2326.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2327.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2327.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2331.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2331.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2332.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2332.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2333.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2333.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2334.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2334.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2335.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2335.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2336.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2336.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2337.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2337.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2341.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2341.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2342.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2342.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2343.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2343.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2344.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2344.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2345.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2345.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2346.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2346.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2347.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2347.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2351.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2351.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2352.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2352.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2353.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2353.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2354.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2354.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2355.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2355.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2356.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2356.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2357.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2357.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2361.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2361.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2362.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2362.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2363.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2363.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2364.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2364.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2365.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2365.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2366.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2366.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2367.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2367.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2371.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2371.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2372.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2372.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2373.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2373.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2374.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2374.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2375.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2375.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2376.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2376.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2377.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2377.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2381.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2381.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2382.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2382.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2383.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2383.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2384.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2384.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2385.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2385.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2386.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2386.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2387.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2387.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2391.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2391.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct2392.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri2392.png
